name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,fishbase_id,gbif_id
Poisson lézard,Atlantic lizardfish,Synodus saurus,,Synodontidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Synodus_saurus_Karpathos.JPG/120px-Synodus_saurus_Karpathos.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Synodus_saurus_Karpathos.JPG/120px-Synodus_saurus_Karpathos.JPG,Le poisson-lézard rayé ou poisson-lézard de l'Atlantique (Synodus saurus) est une espèce de poissons téléostéens de la famille des Synodontidae.,,5212655
Congre,Conger,Conger conger,,Congridae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Conger_eel01.jpg/120px-Conger_eel01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Conger_eel01.jpg/120px-Conger_eel01.jpg,Conger conger,,2403490
Murène commune,Black Moray,Muraena helena,,Muraenidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/EL32p.jpg/120px-EL32p.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/EL32p.jpg/120px-EL32p.jpg,Muraena helena,,2404329
Murène brune,Brown moray,Gymnothorax unicolor,,Muraenidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Gymnothorax_unicolor.jpg/120px-Gymnothorax_unicolor.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Gymnothorax_unicolor.jpg/120px-Gymnothorax_unicolor.jpg,Murène brune,,2404113
Anguille des profondeurs,Eel,Ophisurus serpens,,Ophichthidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Anguille des profondeurs, Serpent de sable",,5961049
Sauclet,,Atherina hepsetus,,Atherinidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Atherina hepsetus, communément nommé en français Sauclet ou Athérine, est une espèce de poissons de la famille des Atherinidae. Son nom binominal vient du grec αθερί να εψητός atherí na ’epsêtós soit « frais à friture ».",,2411943
Prêtre,Atherine,Atherina presbyter,,Atherinidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Atherina presbyter est une espèce de poissons marins du genre Atherina, appelée prêtre, trogue (Arcachon), troyne, faux éperlan, petit curé, belek bihan, prêtro, petit prêtre, prêteau, rosette, roseré, grasdeau, grado, ou kanchua. À tort, Atherina presbyter est également appelé éperlan, mais aussi athérine ou joël, entrainant la confusion avec Atherina boyeri.",,2411945
Orphie,"Garfish, Garpike",Belone belone,,Belonidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Aiguillette, Aiguille de mer, Poisson cornu, Orphie",,2369178
Petite roussette,Dogfish,Scyliorhinus canicula,,Scyliorhinidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Roedhaj.jpg/120px-Roedhaj.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Roedhaj.jpg/120px-Roedhaj.jpg,Petite roussette,,2418684
Grande roussette,Bull Huss,Scyliorhinus stellaris,,Scyliorhinidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Katzenhai-01.jpg/120px-Katzenhai-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Katzenhai-01.jpg/120px-Katzenhai-01.jpg,Grande roussette,,2418670
Emissole tachetée,,Mustelus asterias,,Triakidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,L'Émissole tachetée (Mustelus asterias) est une espèce de requins de la famille des Triakidae.,,2418315
Emissole lisse,Common Smoothhound,Mustelus mustelus,,Triakidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Mustelus_mustelus.jpg/120px-Mustelus_mustelus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Mustelus_mustelus.jpg/120px-Mustelus_mustelus.jpg,"Mustelus mustelus, l'Émissole lisse,, est une espèce de requins de la famille des Triakidae.",,2418313
Grand requin-marteau,Great Hammerhead Shark,Sphyrna mokarran,,Sphyrnidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Hammerhead_shark.jpg/120px-Hammerhead_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Hammerhead_shark.jpg/120px-Hammerhead_shark.jpg,Sphyrna mokarran,,2418792
Requin-marteau halicorne,Bronze hammerhead shark,Sphyrna lewini,,Sphyrnidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Sphyrna_lewini.jpg/120px-Sphyrna_lewini.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Sphyrna_lewini.jpg/120px-Sphyrna_lewini.jpg,Sphyrna lewini,,2418789
Requin-marteau lisse,Common Hammerhead,Sphyrna zygaena,,Sphyrnidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sphyrna_zygaena_%28line_art%29.jpg/120px-Sphyrna_zygaena_%28line_art%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Sphyrna_zygaena_%28line_art%29.jpg/120px-Sphyrna_zygaena_%28line_art%29.jpg,Sphyrna zygaena,,2418794
Allache,Bang,Sardinella aurita,,Clupeidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Saaur_u0.gif/120px-Saaur_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Saaur_u0.gif/120px-Saaur_u0.gif,"Sardinella aurita, l'Allache, Sardinelle ronde ou encore yaboy au Sénégal, est une espèce de poissons de la famille des Dorosomatidae qui se rencontre de chaque côté de l'Atlantique, en Méditerranée, en mer Noire, dans le golfe du Mexique...",,2412864
Sardine,European pilchard,Sardina pilchardus,,Clupeidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Pacific_sardine002.jpg/120px-Pacific_sardine002.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Pacific_sardine002.jpg/120px-Pacific_sardine002.jpg,Sardina pilchardus,,2413224
Anchois,,Engraulis encrasicholus,,Engraulidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Engraulis_encrasicolus_Gervais.jpg/120px-Engraulis_encrasicolus_Gervais.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Engraulis_encrasicolus_Gervais.jpg/120px-Engraulis_encrasicolus_Gervais.jpg,"L'anchois commun (Engraulis encrasicolus) est une espèce de poissons marins appartenant à la famille des Engraulidae. Cet anchois est appelé aussi anchois européen, anchois de l'Afrique australe, anchois italien, etc. et souvent « anchois » tout court par simplification.",,2414037
Capelan de France,,Trisopterus minutus,,Gadidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Trisopterus_minutus_Gervais.jpg/120px-Trisopterus_minutus_Gervais.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Trisopterus_minutus_Gervais.jpg/120px-Trisopterus_minutus_Gervais.jpg,"Trisopterus minutus est une espèce de poissons marins de la famille des Gadidés, appelé capelin, capelan de l'Atlantique, capelan de Méditerranée, capelan de France ou petit tacaud.",,2415906
Tacaud,Bib,Trisopterus luscus,,Gadidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Trisopterus_luscus01.jpg/120px-Trisopterus_luscus01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Trisopterus_luscus01.jpg/120px-Trisopterus_luscus01.jpg,"Tacaud, Tacaud commun",,2415916
Motelle de Méditerranée,Mediterranean rockling,Gaidropsarus mediterraneus,,Lotidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Gaidropsarus mediterraneus, communément appelée la Motelle de Méditerranée, est une espèce de poissons marins de la famille des Gadidae ou des Lotidae selon les classifications.",,2415550
Merlu,Cornish Salmon,Merluccius merluccius,,Merlucciidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG/120px-Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG/120px-Merluccius_merluccius.002_-_Aquarium_Finisterrae.JPG,Merluccius merluccius,,2415643
Mostelle,Fork-beard,Phycis phycis,,Phycidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Phycis_phycis.jpg/120px-Phycis_phycis.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Phycis_phycis.jpg/120px-Phycis_phycis.jpg,Phycis phycis,,5214915
Lépadogaster,Cornish Sucker,Lepadogaster lepadogaster,,Gobiesocidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,2411397
Lépadogaster de Candolle,Conemara clingfish,Lepadogaster candolii,,Gobiesocidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Lepadogaster_candollii_04-02-06_DSCF8726.jpg/120px-Lepadogaster_candollii_04-02-06_DSCF8726.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Lepadogaster_candollii_04-02-06_DSCF8726.jpg/120px-Lepadogaster_candollii_04-02-06_DSCF8726.jpg,"Le lépadogastère de Candolle (Lepadogaster candolii), est une espèce de poissons marins appartenant à la famille des Gobiesocidae.",,2411424
Gouanie,Blunt-snouted clingfish,Gouania willdenowi,,Gobiesocidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,5214476
Porte-écuelle à deux taches,Two spotted clingfish,Diplecogaster bimaculata,,Gobiesocidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Diplecogaster_bimaculata_%28dorsal%29.jpg/120px-Diplecogaster_bimaculata_%28dorsal%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Diplecogaster_bimaculata_%28dorsal%29.jpg/120px-Diplecogaster_bimaculata_%28dorsal%29.jpg,,,4284472
Porte-écuelle à petite tête,Small-headed Clingfish,Apletodon dentatus,,Gobiesocidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,4284477
Requin pèlerin,Basking Shark,Cetorhinus maximus,,Cetorhinidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Basking_Shark.jpg/120px-Basking_Shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Basking_Shark.jpg/120px-Basking_Shark.jpg,Cetorhinus maximus,,2420726
Grand requin blanc,Great White Shark,Carcharodon carcharias,,Lamnidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/White_shark.jpg/120px-White_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/White_shark.jpg/120px-White_shark.jpg,Carcharodon carcharias,,2420694
Requin mako,Atlantic mako,Isurus oxyrinchus,,Lamnidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Isurus-oxyrinchus.jpg/120px-Isurus-oxyrinchus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Isurus-oxyrinchus.jpg/120px-Isurus-oxyrinchus.jpg,Isurus oxyrinchus,,5216248
Requin renard à gros yeux,Big-eye shark,Alopias superciliosus,,Alopiidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le requin-renard à gros yeux ou renard de mer à gros yeux (Alopias superciliosus) est une espèce de requins de la famille des Alopiidae.,,2420813
Requin renard commun,Atlantic Thresher,Alopias vulpinus,,Alopiidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Thresher_shark.jpg/120px-Thresher_shark.jpg,,,2420797
Requin taupe commun,(common) Atlantic mackerel shark,Lamna nasus,,Lamnidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lanas_u0.gif/120px-Lanas_u0.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Lanas_u0.gif/120px-Lanas_u0.gif,Lamna nasus,,5216239
Requin féroce,Blue nurse shark,Odontaspis ferox,,Odontaspididae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif/120px-Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif/120px-Odontaspis_ferox_%28Smalltooth_sand_tiger%29.gif,"Le requin féroce (Odontaspis ferox) est une espèce de requin de la famille des Odontaspididae, qui vit jusqu'à 1 000 mètres de fond et peut atteindre cinq mètres de long. Il est nommé « féroce » à cause de sa denture proéminente et menaçante, mais ne semble pas agressif envers l'être humain - qu'il a de toute manière peu de chances de rencontrer vu sa profondeur habituelle.",,2420764
Requin taureau,Blue Nurse Shark,Carcharias taurus,,Odontaspididae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg/120px-Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg/120px-Grey_Nurse_Shark_at_Fish_Rock_Cave%2C_NSW.jpg,Requin-taureau,,2420766
Trachyptère ventru,Scalloped ribbonfish,Zu cristatus,,Trachipteridae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,2400533
Baudroie,Angler,Lophius piscatorius,,Lophiidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Marulk%2C_Nordisk_familjebok.png/120px-Marulk%2C_Nordisk_familjebok.png,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Marulk%2C_Nordisk_familjebok.png/120px-Marulk%2C_Nordisk_familjebok.png,Lophius piscatorius,,2415075
Fierasfer,Pearl fish,Carapus acus,,Carapidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,5203086
Donzelle,Cusk Eel,Ophidion barbatum,,Ophidiidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,5203025
Argentine,Argentine,Argentina sphyraena,,Argentinidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,5214448
Cicerelle,Mediterranean sand eel,Gymnammodytes cicerelus,,Ammodytidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,2390002
Apogon,Cardinalfish,Apogon imberbis,,Apogonidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Apogon_imberbis_side.JPG/120px-Apogon_imberbis_side.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Apogon_imberbis_side.JPG/120px-Apogon_imberbis_side.JPG,"L'Apogon (Apogon imberbis), aussi appelé Castagnole rouge, Coq, Poisson-cardinal ou Roi des rougets est une espèce de poissons de la famille des Apogonidae.",,5211775
Blennie gattorugine,,Parablennius gattorugine,,Blenniidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Blennie gattorugine, Cabot, Baveuse, Grande baveuse",,2395767
Blennie palmicorne,Black Sea Blenny,Parablennius sanguinolentus,,Blenniidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Parablennius_sanguinolentus_30-07-07.jpg/120px-Parablennius_sanguinolentus_30-07-07.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Parablennius_sanguinolentus_30-07-07.jpg/120px-Parablennius_sanguinolentus_30-07-07.jpg,"Parablennius sanguinolentus, communément appelé Blennie palmicorne, est une espèce de poissons de la famille des Blenniidae qui se rencontre dans l'Atlantique Est, de l'embouchure de la Loire jusqu'aux côtes marocaines et également en Méditerranée et en mer Noire.",,2395803
Blennie de Roux,Long-stripped blenny,Parablennius rouxi,,Blenniidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Parablennius_rouxi.JPG/120px-Parablennius_rouxi.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Parablennius_rouxi.JPG/120px-Parablennius_rouxi.JPG,"Blennie de Roux, Baveuse blanche",,2395755
Blennie tentaculée,Tentacled blenny,Parablennius tentacularis,,Blenniidae,,,"{""salt""}",,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Parablennius_tentacularis_22-07-05_2.jpg/120px-Parablennius_tentacularis_22-07-05_2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Parablennius_tentacularis_22-07-05_2.jpg/120px-Parablennius_tentacularis_22-07-05_2.jpg,"Parablennius tentacularis (la Blennie tentaculée ou Blennie cornue) est une espèce de poissons de la famille des Blenniidae qui se rencontre dans l'Atlantique Est, des côtes du Portugal jusqu'à la celles de la Guinée mais également en Méditerranée (à l'exception des côtes syriennes, libanaises, israéliennes et égyptiennes), en mer de Marmara et en mer Noire.",,2395764
